,index,ModifiedDateTime,FRP
925,15,2015-02-01,0.0
926,15,2015-03-01,0.0
927,15,2015-04-01,0.0
928,15,2015-05-01,0.0
929,15,2015-06-01,0.0
930,15,2015-07-01,0.0
931,15,2015-08-01,0.0
932,15,2015-09-01,0.0
933,15,2015-10-01,0.0
934,15,2015-11-01,0.0
935,15,2015-12-01,0.0
936,15,2016-01-01,6.9
937,15,2016-02-01,0.0
938,15,2016-03-01,8.2
939,15,2016-04-01,0.0
940,15,2016-05-01,0.0
941,15,2016-06-01,0.0
942,15,2016-07-01,0.0
943,15,2016-08-01,0.0
944,15,2016-09-01,0.0
945,15,2016-10-01,0.0
946,15,2016-11-01,0.0
947,15,2016-12-01,0.0
948,15,2017-01-01,0.0
949,15,2017-02-01,4.8
950,15,2017-03-01,0.0
951,15,2017-04-01,0.0
952,15,2017-05-01,0.0
953,15,2017-06-01,10.0
954,15,2017-07-01,0.0
955,15,2017-08-01,0.0
956,15,2017-09-01,0.0
957,15,2017-10-01,0.0
958,15,2017-11-01,0.0
959,15,2017-12-01,0.0
960,15,2018-01-01,5.2
961,15,2018-02-01,0.0
962,15,2018-03-01,0.0
963,15,2018-04-01,6.7
964,15,2018-05-01,0.0
965,15,2018-06-01,0.0
966,15,2018-07-01,0.0
967,15,2018-08-01,0.0
968,15,2018-09-01,0.0
969,15,2018-10-01,0.0
970,15,2018-11-01,0.0
971,15,2018-12-01,0.0
972,15,2019-01-01,11.4
973,15,2019-02-01,8.45
974,15,2019-03-01,0.0
975,15,2019-04-01,0.0
976,15,2019-05-01,0.0
977,15,2019-06-01,0.0
978,15,2019-07-01,0.0
979,15,2019-08-01,0.0
980,15,2019-09-01,0.0
981,15,2019-10-01,0.0
982,15,2019-11-01,0.0
983,15,2019-12-01,21.9
984,15,2020-01-01,12.7
985,15,2020-02-01,0.0
986,15,2020-03-01,0.0
987,15,2020-04-01,0.0
988,15,2020-05-01,11.2
989,15,2020-06-01,0.0
990,15,2020-07-01,0.0
991,15,2020-08-01,0.0
992,15,2020-09-01,0.0
993,15,2020-10-01,0.0
994,15,2020-11-01,0.0
995,15,2020-12-01,4.9
996,15,2021-01-01,0.0
997,15,2021-02-01,0.0
998,15,2021-03-01,0.0
999,15,2021-04-01,0.0
1000,15,2021-05-01,0.0
1001,15,2021-06-01,0.0
1002,15,2021-07-01,0.0
1003,15,2021-08-01,0.0
1004,15,2021-09-01,0.0
1005,15,2021-10-01,0.0
1006,15,2021-11-01,0.0
1007,15,2021-12-01,5.21
1008,18,2015-01-01,0.0
1009,18,2015-02-01,0.0
1010,18,2015-03-01,0.0
1011,18,2015-04-01,0.0
1012,18,2015-05-01,0.0
1013,18,2015-06-01,0.0
1014,18,2015-07-01,0.0
1015,18,2015-08-01,0.0
1016,18,2015-09-01,0.0
1017,18,2015-10-01,0.0
1018,18,2015-11-01,0.0
1019,18,2015-12-01,0.0
1020,18,2016-01-01,0.0
1021,18,2016-02-01,0.0
1022,18,2016-03-01,0.0
1023,18,2016-04-01,0.0
1024,18,2016-05-01,0.0
1025,18,2016-06-01,0.0
1026,18,2016-07-01,0.0
1027,18,2016-08-01,0.0
1028,18,2016-09-01,0.0
1029,18,2016-10-01,0.0
1030,18,2016-11-01,0.0
1031,18,2016-12-01,0.0
1032,18,2017-01-01,0.0
1033,18,2017-02-01,0.0
1034,18,2017-03-01,0.0
1035,18,2017-04-01,0.0
1036,18,2017-05-01,0.0
1037,18,2017-06-01,0.0
1038,18,2017-07-01,0.0
1039,18,2017-08-01,0.0
1040,18,2017-09-01,0.0
1041,18,2017-10-01,0.0
1042,18,2017-11-01,0.0
1043,18,2017-12-01,0.0
1044,18,2018-01-01,0.0
1045,18,2018-02-01,0.0
1046,18,2018-03-01,0.0
1047,18,2018-04-01,0.0
1048,18,2018-05-01,0.0
1049,18,2018-06-01,0.0
1050,18,2018-07-01,0.0
1051,18,2018-08-01,0.0
1052,18,2018-09-01,0.0
1053,18,2018-10-01,0.0
1054,18,2018-11-01,0.0
1055,18,2018-12-01,0.0
1056,18,2019-01-01,0.0
1057,18,2019-02-01,0.0
1058,18,2019-03-01,0.0
1059,18,2019-04-01,0.0
1060,18,2019-05-01,0.0
1061,18,2019-06-01,0.0
1062,18,2019-07-01,0.0
1063,18,2019-08-01,0.0
1064,18,2019-09-01,0.0
1065,18,2019-10-01,0.0
1066,18,2019-11-01,0.0
1067,18,2019-12-01,0.0
1068,18,2020-01-01,0.0
1069,18,2020-02-01,0.0
1070,18,2020-03-01,0.0
1071,18,2020-04-01,0.0
1072,18,2020-05-01,0.0
1073,18,2020-06-01,0.0
1074,18,2020-07-01,0.0
1075,18,2020-08-01,0.0
1076,18,2020-09-01,0.0
1077,18,2020-10-01,0.0
1078,18,2020-11-01,0.0
1079,18,2020-12-01,0.0
1080,18,2021-01-01,0.0
1081,18,2021-02-01,0.0
1082,18,2021-03-01,0.0
1083,18,2021-04-01,0.0
1084,18,2021-05-01,0.0
1085,18,2021-06-01,0.0
1086,18,2021-07-01,0.0
1087,18,2021-08-01,0.0
1088,18,2021-09-01,0.0
1089,18,2021-10-01,22.7
1090,18,2021-11-01,0.0
1091,18,2021-12-01,0.0
1092,19,2015-01-01,0.0
1093,19,2015-02-01,0.0
1094,19,2015-03-01,0.0
1095,19,2015-04-01,0.0
1096,19,2015-05-01,0.0
1097,19,2015-06-01,0.0
1098,19,2015-07-01,0.0
1099,19,2015-08-01,0.0
1100,19,2015-09-01,0.0
1101,19,2015-10-01,0.0
1102,19,2015-11-01,0.0
1103,19,2015-12-01,0.0
1104,19,2016-01-01,0.0
1105,19,2016-02-01,8.7
1106,19,2016-03-01,0.0
1107,19,2016-04-01,0.0
1108,19,2016-05-01,0.0
1109,19,2016-06-01,0.0
1110,19,2016-07-01,0.0
1111,19,2016-08-01,0.0
1112,19,2016-09-01,0.0
1113,19,2016-10-01,0.0
1114,19,2016-11-01,0.0
1115,19,2016-12-01,0.0
1116,19,2017-01-01,0.0
1117,19,2017-02-01,0.0
1118,19,2017-03-01,0.0
1119,19,2017-04-01,0.0
1120,19,2017-05-01,0.0
1121,19,2017-06-01,0.0
1122,19,2017-07-01,6.1
1123,19,2017-08-01,0.0
1124,19,2017-09-01,0.0
1125,19,2017-10-01,0.0
1126,19,2017-11-01,0.0
1127,19,2017-12-01,17.266666666666666
1128,19,2018-01-01,6.4
1129,19,2018-02-01,0.0
1130,19,2018-03-01,0.0
1131,19,2018-04-01,0.0
1132,19,2018-05-01,0.0
1133,19,2018-06-01,0.0
1134,19,2018-07-01,0.0
1135,19,2018-08-01,0.0
1136,19,2018-09-01,0.0
1137,19,2018-10-01,0.0
1138,19,2018-11-01,0.0
1139,19,2018-12-01,0.0
1140,19,2019-01-01,0.0
1141,19,2019-02-01,0.0
1142,19,2019-03-01,0.0
1143,19,2019-04-01,0.0
1144,19,2019-05-01,0.0
1145,19,2019-06-01,0.0
1146,19,2019-07-01,0.0
1147,19,2019-08-01,0.0
1148,19,2019-09-01,0.0
1149,19,2019-10-01,0.0
1150,19,2019-11-01,0.0
1151,19,2019-12-01,0.0
1152,19,2020-01-01,8.9
1153,19,2020-02-01,0.0
1154,19,2020-03-01,0.0
1155,19,2020-04-01,0.0
1156,19,2020-05-01,0.0
1157,19,2020-06-01,0.0
1158,19,2020-07-01,0.0
1159,19,2020-08-01,0.0
1160,19,2020-09-01,0.0
1161,19,2020-10-01,0.0
1162,19,2020-11-01,0.0
1163,19,2020-12-01,0.0
1164,19,2021-01-01,0.0
1165,19,2021-02-01,0.0
1166,19,2021-03-01,0.0
1167,19,2021-04-01,0.0
1168,19,2021-05-01,0.0
1169,19,2021-06-01,0.0
1170,19,2021-07-01,0.0
1171,19,2021-08-01,0.0
1172,19,2021-09-01,0.0
1173,19,2021-10-01,0.0
1174,19,2021-11-01,0.0
1175,19,2021-12-01,4.37
1176,20,2015-01-01,0.0
1177,20,2015-02-01,0.0
1178,20,2015-03-01,0.0
1179,20,2015-04-01,0.0
1180,20,2015-05-01,0.0
1181,20,2015-06-01,0.0
1182,20,2015-07-01,0.0
1183,20,2015-08-01,0.0
1184,20,2015-09-01,0.0
1185,20,2015-10-01,0.0
1186,20,2015-11-01,0.0
1187,20,2015-12-01,0.0
1188,20,2016-01-01,0.0
1189,20,2016-02-01,0.0
1190,20,2016-03-01,19.9
1191,20,2016-04-01,0.0
1192,20,2016-05-01,0.0
1193,20,2016-06-01,0.0
1194,20,2016-07-01,0.0
1195,20,2016-08-01,0.0
1196,20,2016-09-01,0.0
1197,20,2016-10-01,23.9
1198,20,2016-11-01,0.0
1199,20,2016-12-01,6.199999999999999
1200,20,2017-01-01,0.0
1201,20,2017-02-01,0.0
1202,20,2017-03-01,14.8
1203,20,2017-04-01,0.0
1204,20,2017-05-01,16.2
1205,20,2017-06-01,0.0
1206,20,2017-07-01,0.0
1207,20,2017-08-01,0.0
1208,20,2017-09-01,0.0
1209,20,2017-10-01,0.0
1210,20,2017-11-01,0.0
1211,20,2017-12-01,0.0
1212,20,2018-01-01,0.0
1213,20,2018-02-01,0.0
1214,20,2018-03-01,0.0
1215,20,2018-04-01,0.0
1216,20,2018-05-01,0.0
1217,20,2018-06-01,0.0
1218,20,2018-07-01,0.0
1219,20,2018-08-01,0.0
1220,20,2018-09-01,0.0
1221,20,2018-10-01,0.0
1222,20,2018-11-01,0.0
1223,20,2018-12-01,0.0
1224,20,2019-01-01,0.0
1225,20,2019-02-01,0.0
1226,20,2019-03-01,0.0
1227,20,2019-04-01,0.0
1228,20,2019-05-01,0.0
1229,20,2019-06-01,0.0
1230,20,2019-07-01,0.0
1231,20,2019-08-01,0.0
1232,20,2019-09-01,0.0
1233,20,2019-10-01,0.0
1234,20,2019-11-01,7.8
1235,20,2019-12-01,0.0
1236,20,2020-01-01,7.15
1237,20,2020-02-01,10.6
1238,20,2020-03-01,0.0
1239,20,2020-04-01,0.0
1240,20,2020-05-01,0.0
1241,20,2020-06-01,0.0
1242,20,2020-07-01,0.0
1243,20,2020-08-01,0.0
1244,20,2020-09-01,0.0
1245,20,2020-10-01,0.0
1246,20,2020-11-01,10.0
1247,20,2020-12-01,0.0
1248,20,2021-01-01,0.0
1249,20,2021-02-01,0.0
1250,20,2021-03-01,0.0
1251,20,2021-04-01,0.0
1252,20,2021-05-01,0.0
1253,20,2021-06-01,0.0
1254,20,2021-07-01,0.0
1255,20,2021-08-01,0.0
1256,20,2021-09-01,0.0
1257,20,2021-10-01,0.0
1258,20,2021-11-01,0.0
1259,20,2021-12-01,0.0
1260,21,2015-01-01,0.0
1261,21,2015-02-01,7.8
1262,21,2015-03-01,0.0
1263,21,2015-04-01,0.0
1264,21,2015-05-01,0.0
1265,21,2015-06-01,0.0
1266,21,2015-07-01,0.0
1267,21,2015-08-01,0.0
1268,21,2015-09-01,0.0
1269,21,2015-10-01,14.8
1270,21,2015-11-01,0.0
1271,21,2015-12-01,0.0
1272,21,2016-01-01,7.4
1273,21,2016-02-01,0.0
1274,21,2016-03-01,0.0
1275,21,2016-04-01,0.0
1276,21,2016-05-01,0.0
1277,21,2016-06-01,5.4
1278,21,2016-07-01,0.0
1279,21,2016-08-01,0.0
1280,21,2016-09-01,0.0
1281,21,2016-10-01,0.0
1282,21,2016-11-01,0.0
1283,21,2016-12-01,0.0
1284,21,2017-01-01,0.0
1285,21,2017-02-01,0.0
1286,21,2017-03-01,0.0
1287,21,2017-04-01,0.0
1288,21,2017-05-01,0.0
1289,21,2017-06-01,0.0
1290,21,2017-07-01,0.0
1291,21,2017-08-01,0.0
1292,21,2017-09-01,0.0
1293,21,2017-10-01,0.0
1294,21,2017-11-01,5.3
1295,21,2017-12-01,0.0
1296,21,2018-01-01,0.0
1297,21,2018-02-01,0.0
1298,21,2018-03-01,9.65
1299,21,2018-04-01,0.0
1300,21,2018-05-01,0.0
1301,21,2018-06-01,12.0
1302,21,2018-07-01,0.0
1303,21,2018-08-01,0.0
1304,21,2018-09-01,0.0
1305,21,2018-10-01,0.0
1306,21,2018-11-01,11.9
1307,21,2018-12-01,0.0
1308,21,2019-01-01,0.0
1309,21,2019-02-01,22.9
1310,21,2019-03-01,8.3
1311,21,2019-04-01,0.0
1312,21,2019-05-01,0.0
1313,21,2019-06-01,0.0
1314,21,2019-07-01,14.1
1315,21,2019-08-01,0.0
1316,21,2019-09-01,0.0
1317,21,2019-10-01,0.0
1318,21,2019-11-01,0.0
1319,21,2019-12-01,0.0
1320,21,2020-01-01,0.0
1321,21,2020-02-01,0.0
1322,21,2020-03-01,0.0
1323,21,2020-04-01,0.0
1324,21,2020-05-01,12.2
1325,21,2020-06-01,16.55
1326,21,2020-07-01,0.0
1327,21,2020-08-01,0.0
1328,21,2020-09-01,0.0
1329,21,2020-10-01,0.0
1330,21,2020-11-01,0.0
1331,21,2020-12-01,0.0
1332,21,2021-01-01,0.0
1333,21,2021-02-01,7.866666666666667
1334,21,2021-03-01,27.1
1335,21,2021-04-01,0.0
1336,21,2021-05-01,0.0
1337,21,2021-06-01,0.0
1338,21,2021-07-01,0.0
1339,21,2021-08-01,0.0
1340,21,2021-09-01,0.0
1341,21,2021-10-01,6.25
1342,21,2021-11-01,0.0
1343,21,2021-12-01,0.0
1344,22,2015-01-01,0.0
1345,22,2015-02-01,0.0
1346,22,2015-03-01,0.0
1347,22,2015-04-01,11.5
1348,22,2015-05-01,21.7
1349,22,2015-06-01,0.0
1350,22,2015-07-01,0.0
1351,22,2015-08-01,0.0
1352,22,2015-09-01,0.0
1353,22,2015-10-01,0.0
1354,22,2015-11-01,0.0
1355,22,2015-12-01,0.0
1356,22,2016-01-01,0.0
1357,22,2016-02-01,15.0
1358,22,2016-03-01,0.0
1359,22,2016-04-01,0.0
1360,22,2016-05-01,15.0
1361,22,2016-06-01,0.0
1362,22,2016-07-01,0.0
1363,22,2016-08-01,0.0
1364,22,2016-09-01,0.0
1365,22,2016-10-01,0.0
1366,22,2016-11-01,0.0
1367,22,2016-12-01,0.0
1368,22,2017-01-01,0.0
1369,22,2017-02-01,0.0
1370,22,2017-03-01,0.0
1371,22,2017-04-01,0.0
1372,22,2017-05-01,12.8
1373,22,2017-06-01,0.0
1374,22,2017-07-01,0.0
1375,22,2017-08-01,0.0
1376,22,2017-09-01,0.0
1377,22,2017-10-01,0.0
1378,22,2017-11-01,0.0
1379,22,2017-12-01,0.0
1380,22,2018-01-01,0.0
1381,22,2018-02-01,0.0
1382,22,2018-03-01,0.0
1383,22,2018-04-01,0.0
1384,22,2018-05-01,0.0
1385,22,2018-06-01,0.0
1386,22,2018-07-01,0.0
1387,22,2018-08-01,0.0
1388,22,2018-09-01,0.0
1389,22,2018-10-01,0.0
1390,22,2018-11-01,0.0
1391,22,2018-12-01,0.0
1392,22,2019-01-01,9.9
1393,22,2019-02-01,0.0
1394,22,2019-03-01,0.0
1395,22,2019-04-01,0.0
1396,22,2019-05-01,0.0
1397,22,2019-06-01,0.0
1398,22,2019-07-01,0.0
1399,22,2019-08-01,0.0
1400,22,2019-09-01,0.0
1401,22,2019-10-01,0.0
1402,22,2019-11-01,0.0
1403,22,2019-12-01,0.0
1404,22,2020-01-01,0.0
1405,22,2020-02-01,0.0
1406,22,2020-03-01,0.0
1407,22,2020-04-01,0.0
1408,22,2020-05-01,0.0
1409,22,2020-06-01,6.7
1410,22,2020-07-01,0.0
1411,22,2020-08-01,0.0
1412,22,2020-09-01,0.0
1413,22,2020-10-01,0.0
1414,22,2020-11-01,0.0
1415,22,2020-12-01,0.0
1416,22,2021-01-01,0.0
1417,22,2021-02-01,0.0
1418,22,2021-03-01,0.0
1419,22,2021-04-01,0.0
1420,22,2021-05-01,0.0
1421,22,2021-06-01,0.0
1422,22,2021-07-01,0.0
1423,22,2021-08-01,0.0
1424,22,2021-09-01,0.0
1425,22,2021-10-01,0.0
1426,22,2021-11-01,0.0
1427,22,2021-12-01,0.0
1428,23,2015-01-01,0.0
1429,23,2015-02-01,0.0
1430,23,2015-03-01,0.0
1431,23,2015-04-01,0.0
1432,23,2015-05-01,0.0
1433,23,2015-06-01,0.0
1434,23,2015-07-01,0.0
1435,23,2015-08-01,0.0
1436,23,2015-09-01,11.3
1437,23,2015-10-01,0.0
1438,23,2015-11-01,0.0
1439,23,2015-12-01,6.6
1440,23,2016-01-01,18.1
1441,23,2016-02-01,0.0
1442,23,2016-03-01,0.0
1443,23,2016-04-01,0.0
1444,23,2016-05-01,0.0
1445,23,2016-06-01,7.3
1446,23,2016-07-01,0.0
1447,23,2016-08-01,0.0
1448,23,2016-09-01,0.0
1449,23,2016-10-01,0.0
1450,23,2016-11-01,5.7
1451,23,2016-12-01,0.0
1452,23,2017-01-01,13.0
1453,23,2017-02-01,0.0
1454,23,2017-03-01,10.7
1455,23,2017-04-01,0.0
1456,23,2017-05-01,25.880000000000003
1457,23,2017-06-01,0.0
1458,23,2017-07-01,0.0
1459,23,2017-08-01,0.0
1460,23,2017-09-01,0.0
1461,23,2017-10-01,0.0
1462,23,2017-11-01,12.35
1463,23,2017-12-01,0.0
1464,23,2018-01-01,0.0
1465,23,2018-02-01,0.0
1466,23,2018-03-01,0.0
1467,23,2018-04-01,0.0
1468,23,2018-05-01,10.1
1469,23,2018-06-01,12.4
1470,23,2018-07-01,0.0
1471,23,2018-08-01,0.0
1472,23,2018-09-01,0.0
1473,23,2018-10-01,0.0
1474,23,2018-11-01,7.959999999999999
1475,23,2018-12-01,0.0
1476,23,2019-01-01,0.0
1477,23,2019-02-01,0.0
1478,23,2019-03-01,0.0
1479,23,2019-04-01,8.6
1480,23,2019-05-01,47.4
1481,23,2019-06-01,0.0
1482,23,2019-07-01,0.0
1483,23,2019-08-01,15.3
1484,23,2019-09-01,0.0
1485,23,2019-10-01,0.0
1486,23,2019-11-01,0.0
1487,23,2019-12-01,19.6
1488,23,2020-01-01,0.0
1489,23,2020-02-01,0.0
1490,23,2020-03-01,0.0
1491,23,2020-04-01,8.6
1492,23,2020-05-01,0.0
1493,23,2020-06-01,0.0
1494,23,2020-07-01,0.0
1495,23,2020-08-01,0.0
1496,23,2020-09-01,8.1
1497,23,2020-10-01,0.0
1498,23,2020-11-01,11.850000000000001
1499,23,2020-12-01,12.9
1500,23,2021-01-01,0.0
1501,23,2021-02-01,0.0
1502,23,2021-03-01,7.8
1503,23,2021-04-01,0.0
1504,23,2021-05-01,8.4
1505,23,2021-06-01,0.0
1506,23,2021-07-01,0.0
1507,23,2021-08-01,0.0
1508,23,2021-09-01,0.0
1509,23,2021-10-01,0.0
1510,23,2021-11-01,13.25
1511,23,2021-12-01,0.0
1512,24,2015-01-01,0.0
1513,24,2015-02-01,0.0
1514,24,2015-03-01,0.0
1515,24,2015-04-01,0.0
1516,24,2015-05-01,0.0
1517,24,2015-06-01,0.0
1518,24,2015-07-01,0.0
1519,24,2015-08-01,0.0
1520,24,2015-09-01,0.0
1521,24,2015-10-01,0.0
1522,24,2015-11-01,0.0
1523,24,2015-12-01,0.0
1524,24,2016-01-01,0.0
1525,24,2016-02-01,0.0
1526,24,2016-03-01,0.0
1527,24,2016-04-01,0.0
1528,24,2016-05-01,0.0
1529,24,2016-06-01,0.0
1530,24,2016-07-01,0.0
1531,24,2016-08-01,0.0
1532,24,2016-09-01,0.0
1533,24,2016-10-01,0.0
1534,24,2016-11-01,0.0
1535,24,2016-12-01,0.0
1536,24,2017-01-01,0.0
1537,24,2017-02-01,0.0
1538,24,2017-03-01,0.0
1539,24,2017-04-01,0.0
1540,24,2017-05-01,0.0
1541,24,2017-06-01,0.0
1542,24,2017-07-01,0.0
1543,24,2017-08-01,0.0
1544,24,2017-09-01,0.0
1545,24,2017-10-01,0.0
1546,24,2017-11-01,0.0
1547,24,2017-12-01,0.0
1548,24,2018-01-01,0.0
1549,24,2018-02-01,0.0
1550,24,2018-03-01,22.0
1551,24,2018-04-01,0.0
1552,24,2018-05-01,0.0
1553,24,2018-06-01,0.0
1554,24,2018-07-01,0.0
1555,24,2018-08-01,0.0
1556,24,2018-09-01,0.0
1557,24,2018-10-01,0.0
1558,24,2018-11-01,7.0
1559,24,2018-12-01,0.0
1560,24,2019-01-01,0.0
1561,24,2019-02-01,0.0
1562,24,2019-03-01,0.0
1563,24,2019-04-01,7.3
1564,24,2019-05-01,0.0
1565,24,2019-06-01,0.0
1566,24,2019-07-01,0.0
1567,24,2019-08-01,0.0
1568,24,2019-09-01,0.0
1569,24,2019-10-01,0.0
1570,24,2019-11-01,0.0
1571,24,2019-12-01,0.0
1572,24,2020-01-01,0.0
1573,24,2020-02-01,0.0
1574,24,2020-03-01,0.0
1575,24,2020-04-01,0.0
1576,24,2020-05-01,0.0
1577,24,2020-06-01,0.0
1578,24,2020-07-01,0.0
1579,24,2020-08-01,0.0
1580,24,2020-09-01,0.0
1581,24,2020-10-01,0.0
1582,24,2020-11-01,0.0
1583,24,2020-12-01,0.0
1584,24,2021-01-01,0.0
1585,24,2021-02-01,0.0
1586,24,2021-03-01,0.0
1587,24,2021-04-01,0.0
1588,24,2021-05-01,0.0
1589,24,2021-06-01,0.0
1590,24,2021-07-01,0.0
1591,24,2021-08-01,0.0
1592,24,2021-09-01,0.0
1593,24,2021-10-01,0.0
1594,24,2021-11-01,0.0
1595,24,2021-12-01,0.0
1596,26,2015-01-01,0.0
1597,26,2015-02-01,8.6
1598,26,2015-03-01,7.5
1599,26,2015-04-01,0.0
1600,26,2015-05-01,0.0
1601,26,2015-06-01,0.0
1602,26,2015-07-01,0.0
1603,26,2015-08-01,0.0
1604,26,2015-09-01,0.0
1605,26,2015-10-01,0.0
1606,26,2015-11-01,16.7
1607,26,2015-12-01,0.0
1608,26,2016-01-01,0.0
1609,26,2016-02-01,8.4
1610,26,2016-03-01,0.0
1611,26,2016-04-01,0.0
1612,26,2016-05-01,0.0
1613,26,2016-06-01,0.0
1614,26,2016-07-01,0.0
1615,26,2016-08-01,0.0
1616,26,2016-09-01,0.0
1617,26,2016-10-01,13.8
1618,26,2016-11-01,0.0
1619,26,2016-12-01,0.0
1620,26,2017-01-01,0.0
1621,26,2017-02-01,0.0
1622,26,2017-03-01,0.0
1623,26,2017-04-01,0.0
1624,26,2017-05-01,28.7
1625,26,2017-06-01,0.0
1626,26,2017-07-01,0.0
1627,26,2017-08-01,0.0
1628,26,2017-09-01,0.0
1629,26,2017-10-01,0.0
1630,26,2017-11-01,0.0
1631,26,2017-12-01,0.0
1632,26,2018-01-01,0.0
1633,26,2018-02-01,7.6
1634,26,2018-03-01,0.0
1635,26,2018-04-01,0.0
1636,26,2018-05-01,0.0
1637,26,2018-06-01,0.0
1638,26,2018-07-01,0.0
1639,26,2018-08-01,0.0
1640,26,2018-09-01,0.0
1641,26,2018-10-01,0.0
1642,26,2018-11-01,0.0
1643,26,2018-12-01,0.0
1644,26,2019-01-01,0.0
1645,26,2019-02-01,0.0
1646,26,2019-03-01,6.8
1647,26,2019-04-01,0.0
1648,26,2019-05-01,0.0
1649,26,2019-06-01,0.0
1650,26,2019-07-01,0.0
1651,26,2019-08-01,0.0
1652,26,2019-09-01,0.0
1653,26,2019-10-01,0.0
1654,26,2019-11-01,0.0
1655,26,2019-12-01,0.0
1656,26,2020-01-01,0.0
1657,26,2020-02-01,17.0
1658,26,2020-03-01,10.6
1659,26,2020-04-01,0.0
1660,26,2020-05-01,0.0
1661,26,2020-06-01,0.0
1662,26,2020-07-01,0.0
1663,26,2020-08-01,0.0
1664,26,2020-09-01,0.0
1665,26,2020-10-01,0.0
1666,26,2020-11-01,0.0
1667,26,2020-12-01,7.5
1668,26,2021-01-01,6.9
1669,26,2021-02-01,0.0
1670,26,2021-03-01,0.0
1671,26,2021-04-01,0.0
1672,26,2021-05-01,0.0
1673,26,2021-06-01,0.0
1674,26,2021-07-01,0.0
1675,26,2021-08-01,0.0
1676,26,2021-09-01,0.0
1677,26,2021-10-01,0.0
1678,26,2021-11-01,0.0
1679,26,2021-12-01,0.0
1680,27,2015-01-01,0.0
1681,27,2015-02-01,14.05
1682,27,2015-03-01,22.575
1683,27,2015-04-01,8.4
1684,27,2015-05-01,16.5
1685,27,2015-06-01,0.0
1686,27,2015-07-01,0.0
1687,27,2015-08-01,0.0
1688,27,2015-09-01,0.0
1689,27,2015-10-01,0.0
1690,27,2015-11-01,0.0
1691,27,2015-12-01,0.0
1692,27,2016-01-01,0.0
1693,27,2016-02-01,13.850000000000001
1694,27,2016-03-01,0.0
1695,27,2016-04-01,0.0
1696,27,2016-05-01,16.7
1697,27,2016-06-01,0.0
1698,27,2016-07-01,15.9
1699,27,2016-08-01,0.0
1700,27,2016-09-01,6.7
1701,27,2016-10-01,0.0
1702,27,2016-11-01,0.0
1703,27,2016-12-01,0.0
1704,27,2017-01-01,7.2
1705,27,2017-02-01,11.3
1706,27,2017-03-01,16.4
1707,27,2017-04-01,8.1
1708,27,2017-05-01,7.9
1709,27,2017-06-01,0.0
1710,27,2017-07-01,0.0
1711,27,2017-08-01,0.0
1712,27,2017-09-01,0.0
1713,27,2017-10-01,0.0
1714,27,2017-11-01,0.0
1715,27,2017-12-01,70.44999999999999
1716,27,2018-01-01,22.0
1717,27,2018-02-01,20.033333333333335
1718,27,2018-03-01,16.566666666666666
1719,27,2018-04-01,9.3
1720,27,2018-05-01,0.0
1721,27,2018-06-01,0.0
1722,27,2018-07-01,0.0
1723,27,2018-08-01,0.0
1724,27,2018-09-01,0.0
1725,27,2018-10-01,21.3
1726,27,2018-11-01,0.0
1727,27,2018-12-01,0.0
1728,27,2019-01-01,15.0
1729,27,2019-02-01,0.0
1730,27,2019-03-01,8.75
1731,27,2019-04-01,0.0
1732,27,2019-05-01,0.0
1733,27,2019-06-01,0.0
1734,27,2019-07-01,29.9
1735,27,2019-08-01,0.0
1736,27,2019-09-01,0.0
1737,27,2019-10-01,0.0
1738,27,2019-11-01,0.0
1739,27,2019-12-01,9.4
1740,27,2020-01-01,0.0
1741,27,2020-02-01,7.5
1742,27,2020-03-01,0.0
1743,27,2020-04-01,0.0
1744,27,2020-05-01,11.85
1745,27,2020-06-01,0.0
1746,27,2020-07-01,0.0
1747,27,2020-08-01,0.0
1748,27,2020-09-01,0.0
1749,27,2020-10-01,0.0
1750,27,2020-11-01,0.0
1751,27,2020-12-01,0.0
1752,27,2021-01-01,6.65
1753,27,2021-02-01,14.399999999999999
1754,27,2021-03-01,0.0
1755,27,2021-04-01,0.0
1756,27,2021-05-01,0.0
1757,27,2021-06-01,0.0
1758,27,2021-07-01,0.0
1759,27,2021-08-01,0.0
1760,27,2021-09-01,0.0
1761,27,2021-10-01,0.0
1762,27,2021-11-01,0.0
1763,27,2021-12-01,10.57
1764,28,2015-01-01,0.0
1765,28,2015-02-01,13.3
1766,28,2015-03-01,0.0
1767,28,2015-04-01,0.0
1768,28,2015-05-01,0.0
1769,28,2015-06-01,0.0
1770,28,2015-07-01,0.0
1771,28,2015-08-01,0.0
1772,28,2015-09-01,0.0
1773,28,2015-10-01,0.0
1774,28,2015-11-01,0.0
1775,28,2015-12-01,0.0
1776,28,2016-01-01,0.0
1777,28,2016-02-01,0.0
1778,28,2016-03-01,0.0
1779,28,2016-04-01,0.0
1780,28,2016-05-01,0.0
1781,28,2016-06-01,0.0
1782,28,2016-07-01,0.0
1783,28,2016-08-01,0.0
1784,28,2016-09-01,0.0
1785,28,2016-10-01,0.0
1786,28,2016-11-01,0.0
1787,28,2016-12-01,0.0
1788,28,2017-01-01,0.0
1789,28,2017-02-01,0.0
1790,28,2017-03-01,12.7
1791,28,2017-04-01,0.0
1792,28,2017-05-01,0.0
1793,28,2017-06-01,0.0
1794,28,2017-07-01,0.0
1795,28,2017-08-01,0.0
1796,28,2017-09-01,0.0
1797,28,2017-10-01,0.0
1798,28,2017-11-01,0.0
1799,28,2017-12-01,0.0
