,MAE,Accuracy,Tree Depth,Number of Trees,Predictor,Features
30,3.9749911687446864,87.79366892889195,10,128,PM2.5,"['Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
31,3.9755101071931875,87.81124332470976,11,96,PM2.5,"['Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
32,3.9777531773477026,87.78741871841262,10,96,PM2.5,"['Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
33,4.022885537383206,87.68004582001579,10,64,PM2.5,"['Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
34,4.027215926826022,87.66814201601547,10,128,PM2.5,"['Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
35,4.029398122593012,87.66096471791853,10,96,PM2.5,"['Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
36,4.0458955766888485,87.57067943963813,11,96,PM2.5,"['Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
37,4.048343745374158,87.5589766139172,11,64,PM2.5,"['Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
38,4.0486736046688945,87.58526462667069,9,64,PM2.5,"['Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
39,4.050136412446586,87.55826512596838,11,128,PM2.5,"['Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
40,4.050574026640599,87.57943642241717,9,128,PM2.5,"['Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
41,4.050983826983304,87.57909385857619,9,96,PM2.5,"['Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
42,4.094940083745788,87.4822844844179,9,96,PM2.5,"['Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
43,4.094953925893579,87.48273841574132,9,64,PM2.5,"['Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
44,4.09606558719431,87.47802876122157,9,128,PM2.5,"['Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
45,4.103372724328534,87.40036496453521,10,64,PM2.5,"['Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
46,4.106605420497391,87.30510029310392,7,64,PM2.5,"['Crops', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
47,4.107363053444428,87.30248842653268,7,64,PM2.5,"['Crops', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
48,4.108797844960628,87.3059775627838,7,128,PM2.5,"['Crops', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
49,4.1090863651430025,87.3850261490362,10,128,PM2.5,"['Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
50,4.109602478336948,87.29709500140049,7,96,PM2.5,"['Crops', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
51,4.109660521710398,87.38439178286589,10,96,PM2.5,"['Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
52,4.111151429040667,87.30017256284786,7,128,PM2.5,"['Crops', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
53,4.111930198570559,87.29127185688486,7,96,PM2.5,"['Crops', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
54,4.1147940992297904,87.37400520924444,11,64,PM2.5,"['Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
55,4.117788465325638,87.36808496834217,11,128,PM2.5,"['Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
56,4.117904069761867,87.37036389551749,11,96,PM2.5,"['Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
57,4.15226065323338,87.28422727166367,8,64,PM2.5,"['Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
58,4.154232220869076,87.2821495521348,8,128,PM2.5,"['Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
59,4.154521259326236,87.28080811079941,8,96,PM2.5,"['Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
60,4.162309685744807,87.25355840772028,10,64,PM2.5,"['Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
61,4.166926349288546,87.23910730829999,10,128,PM2.5,"['Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
62,4.167715663792477,87.24010656006894,10,96,PM2.5,"['Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
63,4.175132654929351,87.19231738991476,9,64,PM2.5,"['Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
64,4.1811799604970235,87.22278898160626,8,64,PM2.5,"['Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
65,4.1824777800521735,87.17370816128401,9,96,PM2.5,"['Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
66,4.1827968587615185,87.16838519731364,9,128,PM2.5,"['Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
67,4.183121118809015,87.21532749868516,8,128,PM2.5,"['Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
68,4.183541146275726,87.21668733884191,8,96,PM2.5,"['Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
69,4.210604394750849,86.91571364033962,11,64,PM2.5,"['Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
70,4.212160487607885,86.91915024017473,11,128,PM2.5,"['Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
71,4.2123552001758835,86.91363966848391,11,96,PM2.5,"['Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
72,4.228173049861538,87.05872378310616,9,128,PM2.5,"['Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
73,4.228346929101441,87.06135016612407,9,64,PM2.5,"['Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
74,4.230375371991084,87.0576919654206,9,96,PM2.5,"['Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
75,4.233914533782297,86.77532650324363,11,64,PM2.5,"['Crops', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged']"
76,4.241538700071187,86.76685809012086,11,96,PM2.5,"['Crops', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged']"
77,4.242500481303475,86.77164525805725,11,128,PM2.5,"['Crops', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged']"
78,4.254595496140735,86.80668597870527,10,128,PM2.5,"['Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
79,4.2570657871545725,86.80191042841594,10,64,PM2.5,"['Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
80,4.257454886511431,86.80031174404695,10,96,PM2.5,"['Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
81,4.268303856453555,86.67943247619654,10,64,PM2.5,"['Crops', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged']"
82,4.271174617720687,86.94936028570042,7,64,PM2.5,"['Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
83,4.2719820112474265,86.68168739377887,10,96,PM2.5,"['Crops', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged']"
84,4.274181940175141,86.67622415091354,10,128,PM2.5,"['Crops', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged']"
85,4.27472482775686,86.93839558400826,7,96,PM2.5,"['Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
86,4.275820461545672,86.93381588609901,7,128,PM2.5,"['Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
87,4.279698594671103,86.88123518786064,8,64,PM2.5,"['Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
88,4.286821234402221,86.86687906615326,8,128,PM2.5,"['Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
89,4.286996717158276,86.86478794419989,8,96,PM2.5,"['Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
90,4.288564845904819,86.91163080031846,7,64,PM2.5,"['Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
91,4.28974259400865,86.90565879155618,7,96,PM2.5,"['Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
92,4.291355835206056,86.74122656131114,6,64,PM2.5,"['Crops', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
93,4.291650122559316,86.898713956392,7,128,PM2.5,"['Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
94,4.292442485507938,86.73982228592597,6,64,PM2.5,"['Crops', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
95,4.292526738916957,86.74291731483733,6,96,PM2.5,"['Crops', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
96,4.292709972419676,86.7434999043424,6,96,PM2.5,"['Crops', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
97,4.295589174141294,86.73829331204017,6,128,PM2.5,"['Crops', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
98,4.296169531291753,86.7371482100364,6,128,PM2.5,"['Crops', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
99,4.2994374289861845,86.65218806917967,11,64,PM2.5,"['Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
100,4.301095302489264,86.65332679204761,11,96,PM2.5,"['Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
101,4.301335057818906,86.65325539353687,11,128,PM2.5,"['Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
102,4.31073711390377,86.80294360844854,8,64,PM2.5,"['Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
103,4.3134814257020615,86.79753085514547,8,128,PM2.5,"['Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
104,4.314118530416718,86.79650280643223,8,96,PM2.5,"['Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
105,4.318241075662656,86.54067643134934,9,64,PM2.5,"['Crops', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged']"
106,4.319761401324736,86.61858439733018,9,64,PM2.5,"['Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
107,4.3202280922965235,86.54618733741474,9,96,PM2.5,"['Crops', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged']"
108,4.320970619813188,86.61101816001147,9,128,PM2.5,"['Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
109,4.321294079088936,86.54816537385328,9,128,PM2.5,"['Crops', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged']"
110,4.321621701675098,86.61456385719582,9,96,PM2.5,"['Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
111,4.325365100333713,86.65776161800605,11,128,PM2.5,"['Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
112,4.326397300827551,86.65012524538402,11,96,PM2.5,"['Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
113,4.327747723985685,86.64032700554941,11,64,PM2.5,"['Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
114,4.342528707139202,86.55411202042792,10,64,PM2.5,"['Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
115,4.343991312009818,86.5537255909838,10,96,PM2.5,"['Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
116,4.344066368435455,86.55048000819563,10,128,PM2.5,"['Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
117,4.374806321530648,86.51953546290814,10,128,PM2.5,"['Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
118,4.377711442331412,86.51269118754357,10,96,PM2.5,"['Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
119,4.378076891916709,86.50527292740193,10,64,PM2.5,"['Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
120,4.397507500627925,86.31988534601203,8,64,PM2.5,"['Crops', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged']"
121,4.397617127130775,86.3296633597526,8,96,PM2.5,"['Crops', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged']"
122,4.397668579337817,86.5417270195607,7,64,PM2.5,"['Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
123,4.398704160146134,86.33516768039317,8,128,PM2.5,"['Crops', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged']"
124,4.400763066539696,86.53410406558692,7,128,PM2.5,"['Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
125,4.40080247044862,86.39319474464195,9,96,PM2.5,"['Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
126,4.400866940321147,86.39071427508411,9,128,PM2.5,"['Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
127,4.401863557034199,86.38728155671976,9,64,PM2.5,"['Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
128,4.402094794275318,86.5313442274674,7,96,PM2.5,"['Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
129,4.407453013824324,86.36573494006946,8,64,PM2.5,"['Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
130,4.411901366342712,86.35934845537709,8,96,PM2.5,"['Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
131,4.412007070324821,86.35643742767093,8,128,PM2.5,"['Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
132,4.416117078766406,86.50774273456625,6,64,PM2.5,"['Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
133,4.418343686853402,86.50157729087766,6,96,PM2.5,"['Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
134,4.419693083294262,86.48223407316947,7,64,PM2.5,"['Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
135,4.4212768868812855,86.4944357831081,6,128,PM2.5,"['Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
136,4.421704691099512,86.47710340913697,7,128,PM2.5,"['Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
137,4.4229925246123125,86.47387455739215,7,96,PM2.5,"['Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
138,4.424829255186583,86.4908375246943,6,64,PM2.5,"['Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
139,4.427580135349144,86.4824141640203,6,96,PM2.5,"['Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
140,4.430021059021096,86.47639557048385,6,128,PM2.5,"['Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
141,4.4331402456832665,86.35559629319852,9,64,PM2.5,"['Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
142,4.436977266620741,86.34478252649023,9,128,PM2.5,"['Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
143,4.437913537942494,86.31780847084887,11,128,PM2.5,"['Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
144,4.438010106885731,86.34437894356918,9,96,PM2.5,"['Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
145,4.438485483024667,86.31334077534589,11,64,PM2.5,"['Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
146,4.441166770568804,86.314369260661,11,96,PM2.5,"['Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
147,4.46729193162986,86.19422520238592,8,64,PM2.5,"['Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
148,4.4698509212842605,86.19311573894032,8,96,PM2.5,"['Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
149,4.470515579128306,86.18810818512358,8,128,PM2.5,"['Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
150,4.480139216367354,86.21210512248253,10,64,PM2.5,"['Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
151,4.482606537646101,86.20503177163128,10,128,PM2.5,"['Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
152,4.484834419138405,86.20617974098903,10,96,PM2.5,"['Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
153,4.491010001544605,86.07031101314085,7,64,PM2.5,"['Crops', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged']"
154,4.494283836417406,86.06559060635914,7,96,PM2.5,"['Crops', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged']"
155,4.496175810258076,86.06936521766791,7,128,PM2.5,"['Crops', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged']"
156,4.504644599133562,86.10544126463432,5,96,PM2.5,"['Crops', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
157,4.505194246631141,86.10371246334728,5,96,PM2.5,"['Crops', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
158,4.506357186830354,86.10022949982053,5,128,PM2.5,"['Crops', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
159,4.50649082165321,86.1005687662214,5,128,PM2.5,"['Crops', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
160,4.506748974407683,86.09464354767857,5,64,PM2.5,"['Crops', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
161,4.507183877460778,86.09314317651636,5,64,PM2.5,"['Crops', 'Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
162,4.515177033136201,86.07635423589286,7,64,PM2.5,"['Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
163,4.5209801893046135,86.0596509275839,7,128,PM2.5,"['Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
164,4.521426029954579,86.09795150661273,8,64,PM2.5,"['Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
165,4.521545728394399,86.06122578037008,7,96,PM2.5,"['Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
166,4.526322487457972,86.08766743074621,8,96,PM2.5,"['Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
167,4.5278884289028465,86.0837584648706,8,128,PM2.5,"['Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
168,4.528611110326406,86.14116947406539,6,64,PM2.5,"['Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
169,4.528869061732998,86.08212290529843,9,64,PM2.5,"['Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
170,4.530807199392536,86.13532421505873,6,96,PM2.5,"['Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
171,4.5329663749939,86.12929806241407,6,128,PM2.5,"['Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
172,4.533599097873549,86.07416070656856,9,96,PM2.5,"['Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
173,4.535118631094726,86.06437212875423,9,128,PM2.5,"['Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
174,4.540157260383035,86.11510610864661,6,64,PM2.5,"['Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
175,4.542423847178841,86.10695371182042,6,96,PM2.5,"['Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
176,4.543743052265936,86.10293298625508,6,128,PM2.5,"['Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
177,4.554910689147958,85.96139030691552,7,64,PM2.5,"['Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
178,4.557467133404498,85.95489144789288,7,128,PM2.5,"['Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
179,4.558698882338354,85.95290315359415,7,96,PM2.5,"['Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
180,4.573144997078082,85.98224784730338,5,96,PM2.5,"['Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
181,4.573818044059952,85.97538653098917,5,64,PM2.5,"['Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
182,4.574500424079454,85.9804361011368,5,128,PM2.5,"['Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged', 'BA_lagged']"
183,4.574861905170479,85.97830027409054,5,96,PM2.5,"['Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
184,4.576082482976509,85.96972260456891,5,64,PM2.5,"['Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
185,4.576216888979021,85.97634357314828,5,128,PM2.5,"['Paddy', 'Maize', 'Soybean', 'Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
186,4.600583059119122,85.87755971006729,8,64,PM2.5,"['Cotton', 'Chillies', 'Turmeric', 'SSM_lagged', 'ST_lagged']"
