,fireID,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,geometry,agricultural,agricultural strict
6279,6279,18.4169,80.2833,330.6,1.0,1.0,2017-04-04,809,Aqua,MODIS,62,6.03,307.7,10.7,D,0.0,POINT (80.2833 18.4169),0,0
6280,6280,18.5796,80.1267,331.8,1.0,1.0,2017-04-04,809,Aqua,MODIS,69,6.03,309.3,10.3,D,0.0,POINT (80.1267 18.5796),0,0
6281,6281,17.9528,80.8046,305.4,1.0,1.0,2017-04-04,2020,Aqua,MODIS,64,6.03,291.6,4.5,N,2.0,POINT (80.8046 17.9528),0,0
6282,6282,18.5144,79.891,345.2,1.1,1.1,2017-06-04,756,Aqua,MODIS,89,6.03,313.3,35.8,D,0.0,POINT (79.891 18.5144),0,0
6283,6283,18.5051,79.8926,333.0,1.1,1.1,2017-06-04,756,Aqua,MODIS,72,6.03,312.4,13.7,D,0.0,POINT (79.8926 18.5051),0,0
6284,6284,19.1294,78.9091,333.1,1.2,1.1,2017-06-04,756,Aqua,MODIS,52,6.03,317.8,14.7,D,0.0,POINT (78.9091 19.1294),0,0
6285,6285,19.1328,78.9136,335.2,1.2,1.1,2017-06-04,756,Aqua,MODIS,56,6.03,318.0,18.2,D,0.0,POINT (78.9136 19.1328),0,0
6286,6286,18.3848,80.2501,330.4,1.1,1.0,2017-06-04,756,Aqua,MODIS,67,6.03,310.2,9.6,D,0.0,POINT (80.2501 18.3848),0,0
6287,6287,19.1312,78.9205,333.1,1.2,1.1,2017-06-04,756,Aqua,MODIS,24,6.03,317.1,16.1,D,0.0,POINT (78.9205 19.1312),0,0
6288,6288,18.5444,80.1485,331.5,1.1,1.0,2017-06-04,756,Aqua,MODIS,70,6.03,310.6,10.6,D,0.0,POINT (80.1485 18.5444),0,0
6289,6289,19.4897,79.8761,341.3,1.1,1.0,2017-06-04,757,Aqua,MODIS,84,6.03,317.1,24.0,D,0.0,POINT (79.8761 19.4897),0,0
6290,6290,19.7401,78.6338,333.9,1.0,1.0,2017-07-04,532,Terra,MODIS,60,6.03,320.5,8.1,D,0.0,POINT (78.6338 19.7401),1,1
6291,6291,17.5879,77.7461,331.7,1.0,1.0,2017-07-04,533,Terra,MODIS,58,6.03,314.1,9.4,D,0.0,POINT (77.7461 17.5879),1,1
6292,6292,18.3272,77.6163,332.7,1.0,1.0,2017-07-04,533,Terra,MODIS,64,6.03,316.9,9.7,D,0.0,POINT (77.6163 18.3272),0,0
6293,6293,18.305,78.6706,330.7,2.1,1.4,2017-08-04,744,Aqua,MODIS,59,6.03,310.7,46.8,D,0.0,POINT (78.6706 18.305),1,0
6294,6294,18.306,78.6635,328.6,2.1,1.4,2017-08-04,744,Aqua,MODIS,41,6.03,310.9,37.9,D,0.0,POINT (78.6635 18.306),1,0
6295,6295,18.3236,80.387,326.9,1.6,1.2,2017-08-04,744,Aqua,MODIS,44,6.03,307.2,12.9,D,0.0,POINT (80.387 18.3236),0,0
6296,6296,18.3234,80.3923,326.0,1.6,1.2,2017-08-04,744,Aqua,MODIS,39,6.03,307.4,11.9,D,0.0,POINT (80.3923 18.3234),0,0
6297,6297,18.7285,79.8543,338.3,1.7,1.3,2017-08-04,744,Aqua,MODIS,80,6.03,316.4,43.3,D,0.0,POINT (79.8543 18.7285),0,0
6298,6298,19.313,79.1533,330.3,1.9,1.3,2017-08-04,744,Aqua,MODIS,56,6.03,317.0,19.7,D,0.0,POINT (79.1533 19.313),0,0
6299,6299,18.5169,79.8979,330.3,1.7,1.3,2017-08-04,744,Aqua,MODIS,68,6.03,314.4,20.0,D,0.0,POINT (79.8979 18.5169),0,0
6300,6300,18.5406,79.8369,331.6,1.7,1.3,2017-08-04,744,Aqua,MODIS,65,6.03,315.3,26.6,D,0.0,POINT (79.8369 18.5406),0,0
6301,6301,17.9526,80.806,312.1,1.3,1.1,2017-08-04,1709,Terra,MODIS,80,6.03,299.4,8.8,N,2.0,POINT (80.806 17.9526),0,0
6302,6302,17.5135,81.1665,325.3,1.0,1.0,2017-09-04,520,Terra,MODIS,63,6.03,306.7,7.1,D,0.0,POINT (81.1665 17.5135),0,0
6303,6303,17.9224,78.7676,331.3,1.0,1.0,2017-09-04,520,Terra,MODIS,60,6.03,314.2,10.1,D,0.0,POINT (78.7676 17.9224),1,1
6304,6304,19.0509,79.2476,329.5,1.0,1.0,2017-09-04,520,Terra,MODIS,57,6.03,316.5,7.8,D,0.0,POINT (79.2476 19.0509),0,0
6305,6305,19.4903,79.9089,334.0,1.0,1.0,2017-09-04,520,Terra,MODIS,64,6.03,318.5,13.8,D,0.0,POINT (79.9089 19.4903),1,0
6306,6306,19.1117,79.2727,331.0,1.0,1.0,2017-09-04,520,Terra,MODIS,57,6.03,316.5,8.5,D,0.0,POINT (79.2727 19.1117),0,0
6307,6307,18.693,78.3121,332.1,1.1,1.0,2017-09-04,520,Terra,MODIS,60,6.03,315.8,14.3,D,0.0,POINT (78.3121 18.693),1,1
6308,6308,18.9137,78.7138,329.0,1.1,1.0,2017-09-04,520,Terra,MODIS,44,6.03,314.1,9.7,D,0.0,POINT (78.7138 18.9137),0,0
6309,6309,19.466,79.8932,337.3,1.9,1.3,2017-09-04,827,Aqua,MODIS,76,6.03,320.3,34.8,D,0.0,POINT (79.8932 19.466),0,0
6310,6310,18.3078,80.0286,332.0,1.9,1.3,2017-09-04,827,Aqua,MODIS,70,6.03,308.4,31.9,D,0.0,POINT (80.0286 18.3078),0,0
6311,6311,18.6275,79.7374,329.7,1.8,1.3,2017-09-04,827,Aqua,MODIS,53,6.03,314.0,16.7,D,0.0,POINT (79.7374 18.6275),0,0
6312,6312,19.4624,79.5407,331.6,1.8,1.3,2017-09-04,827,Aqua,MODIS,51,6.03,317.4,17.3,D,0.0,POINT (79.5407 19.4624),0,0
6313,6313,18.7156,79.7022,335.4,1.8,1.3,2017-09-04,827,Aqua,MODIS,72,6.03,314.8,37.8,D,0.0,POINT (79.7022 18.7156),0,0
6314,6314,19.4419,79.8961,334.8,1.9,1.3,2017-09-04,827,Aqua,MODIS,50,6.03,318.7,25.0,D,0.0,POINT (79.8961 19.4419),0,0
6315,6315,18.6294,79.7544,331.2,1.8,1.3,2017-09-04,827,Aqua,MODIS,67,6.03,315.0,21.3,D,0.0,POINT (79.7544 18.6294),0,0
6316,6316,18.3708,80.2576,331.5,1.9,1.4,2017-09-04,827,Aqua,MODIS,70,6.03,311.1,30.7,D,0.0,POINT (80.2576 18.3708),0,0
6317,6317,18.582,78.5559,335.4,1.5,1.2,2017-09-04,827,Aqua,MODIS,71,6.03,318.6,20.1,D,0.0,POINT (78.5559 18.582),0,0
6318,6318,19.4626,79.8692,329.3,2.8,1.6,2017-10-04,732,Aqua,MODIS,66,6.03,314.1,35.2,D,0.0,POINT (79.8692 19.4626),0,0
6319,6319,19.4656,79.8638,330.2,2.8,1.6,2017-10-04,732,Aqua,MODIS,68,6.03,314.3,43.1,D,0.0,POINT (79.8638 19.4656),0,0
6320,6320,19.1453,78.8575,326.8,3.4,1.7,2017-10-04,732,Aqua,MODIS,59,6.03,311.8,50.1,D,0.0,POINT (78.8575 19.1453),0,0
6321,6321,17.9498,80.8049,312.4,1.0,1.0,2017-10-04,1656,Terra,MODIS,79,6.03,301.9,6.0,N,2.0,POINT (80.8049 17.9498),0,0
6322,6322,19.6499,78.7623,313.4,1.1,1.0,2017-10-04,1657,Terra,MODIS,86,6.03,299.7,9.5,N,0.0,POINT (78.7623 19.6499),0,0
6323,6323,19.658,78.765,315.0,1.1,1.0,2017-10-04,1657,Terra,MODIS,90,6.03,300.2,11.3,N,0.0,POINT (78.765 19.658),0,0
6324,6324,19.0577,79.1794,312.8,1.0,1.0,2017-10-04,1657,Terra,MODIS,83,6.03,302.0,7.3,N,0.0,POINT (79.1794 19.0577),0,0
6325,6325,18.4241,80.3254,328.9,1.2,1.1,2017-11-04,508,Terra,MODIS,63,6.03,314.8,13.0,D,0.0,POINT (80.3254 18.4241),0,0
6326,6326,18.5468,80.0883,327.3,1.3,1.1,2017-11-04,508,Terra,MODIS,53,6.03,314.5,9.5,D,0.0,POINT (80.0883 18.5468),0,0
6327,6327,19.4909,79.8722,336.2,1.3,1.1,2017-11-04,508,Terra,MODIS,75,6.03,322.1,23.2,D,0.0,POINT (79.8722 19.4909),0,0
6328,6328,18.3218,80.0149,327.7,1.3,1.1,2017-11-04,508,Terra,MODIS,59,6.03,313.3,12.2,D,0.0,POINT (80.0149 18.3218),0,0
6329,6329,19.1485,79.5133,331.1,1.4,1.2,2017-11-04,508,Terra,MODIS,58,6.03,319.9,16.2,D,0.0,POINT (79.5133 19.1485),0,0
6330,6330,19.2624,79.118,330.3,1.5,1.2,2017-11-04,508,Terra,MODIS,61,6.03,318.5,15.1,D,0.0,POINT (79.118 19.2624),0,0
6331,6331,19.1501,79.5003,334.8,1.4,1.2,2017-11-04,508,Terra,MODIS,74,6.03,319.5,23.9,D,0.0,POINT (79.5003 19.1501),0,0
6332,6332,18.6108,79.7522,332.7,1.3,1.1,2017-11-04,508,Terra,MODIS,74,6.03,319.3,17.9,D,0.0,POINT (79.7522 18.6108),0,0
6333,6333,18.7517,79.9215,328.8,1.3,1.1,2017-11-04,508,Terra,MODIS,63,6.03,317.1,11.4,D,0.0,POINT (79.9215 18.7517),0,0
6334,6334,17.9507,80.799,330.2,1.1,1.1,2017-11-04,508,Terra,MODIS,66,6.03,315.5,11.7,D,2.0,POINT (80.799 17.9507),0,0
6335,6335,17.5599,81.3896,341.6,1.4,1.2,2017-11-04,814,Aqua,MODIS,84,6.03,317.1,40.6,D,0.0,POINT (81.3896 17.5599),0,0
6336,6336,17.7266,81.5734,331.1,1.4,1.2,2017-11-04,814,Aqua,MODIS,64,6.03,315.6,19.7,D,0.0,POINT (81.5734 17.7266),0,0
6337,6337,17.361,80.8529,341.5,1.3,1.1,2017-11-04,814,Aqua,MODIS,84,6.03,315.1,33.7,D,0.0,POINT (80.8529 17.361),0,0
6338,6338,18.4283,80.1207,335.0,1.2,1.1,2017-11-04,814,Aqua,MODIS,70,6.03,322.8,13.8,D,0.0,POINT (80.1207 18.4283),0,0
6339,6339,18.4647,80.1724,335.7,1.2,1.1,2017-11-04,814,Aqua,MODIS,69,6.03,319.5,17.5,D,0.0,POINT (80.1724 18.4647),0,0
6340,6340,17.92,80.4478,334.1,1.2,1.1,2017-11-04,814,Aqua,MODIS,67,6.03,318.9,13.3,D,0.0,POINT (80.4478 17.92),0,0
6341,6341,18.224,80.4332,338.1,1.2,1.1,2017-11-04,814,Aqua,MODIS,77,6.03,321.8,22.1,D,0.0,POINT (80.4332 18.224),0,0
6342,6342,18.1031,80.2144,337.7,1.2,1.1,2017-11-04,814,Aqua,MODIS,76,6.03,321.1,20.3,D,0.0,POINT (80.2144 18.1031),0,0
6343,6343,18.3692,80.2147,332.7,1.2,1.1,2017-11-04,814,Aqua,MODIS,65,6.03,320.4,12.5,D,0.0,POINT (80.2147 18.3692),0,0
6344,6344,18.4184,80.4406,334.4,1.2,1.1,2017-11-04,814,Aqua,MODIS,24,6.03,321.0,12.6,D,0.0,POINT (80.4406 18.4184),0,0
6345,6345,18.4315,79.9181,340.7,1.2,1.1,2017-11-04,814,Aqua,MODIS,82,6.03,320.8,24.2,D,0.0,POINT (79.9181 18.4315),0,0
6346,6346,18.4095,79.8991,338.1,1.2,1.1,2017-11-04,814,Aqua,MODIS,73,6.03,321.4,19.8,D,0.0,POINT (79.8991 18.4095),0,0
6347,6347,18.4069,79.9549,332.6,1.2,1.1,2017-11-04,814,Aqua,MODIS,64,6.03,320.6,12.5,D,0.0,POINT (79.9549 18.4069),0,0
6348,6348,18.3297,80.0614,339.3,1.2,1.1,2017-11-04,814,Aqua,MODIS,66,6.03,321.2,21.6,D,0.0,POINT (80.0614 18.3297),0,0
6349,6349,18.3311,80.0724,346.7,1.2,1.1,2017-11-04,814,Aqua,MODIS,89,6.03,321.3,40.1,D,0.0,POINT (80.0724 18.3311),0,0
6350,6350,18.3157,80.0295,340.1,1.2,1.1,2017-11-04,814,Aqua,MODIS,64,6.03,321.6,21.6,D,0.0,POINT (80.0295 18.3157),0,0
6351,6351,18.3214,80.0737,337.4,1.2,1.1,2017-11-04,814,Aqua,MODIS,61,6.03,319.6,19.2,D,0.0,POINT (80.0737 18.3214),0,0
6352,6352,17.8577,79.7441,338.4,1.1,1.1,2017-11-04,814,Aqua,MODIS,71,6.03,320.6,23.7,D,0.0,POINT (79.7441 17.8577),1,1
6353,6353,16.7905,78.0621,333.9,1.0,1.0,2017-11-04,814,Aqua,MODIS,51,6.03,321.3,9.6,D,0.0,POINT (78.0621 16.7905),0,0
6354,6354,17.6459,78.3241,333.3,1.0,1.0,2017-11-04,814,Aqua,MODIS,52,6.03,321.0,11.3,D,0.0,POINT (78.3241 17.6459),0,0
6355,6355,17.7896,78.2319,333.9,1.0,1.0,2017-11-04,814,Aqua,MODIS,48,6.03,322.2,11.6,D,0.0,POINT (78.2319 17.7896),0,0
6356,6356,17.1924,80.1942,333.3,1.2,1.1,2017-11-04,814,Aqua,MODIS,60,6.03,316.4,12.1,D,0.0,POINT (80.1942 17.1924),1,1
6357,6357,17.4163,81.3679,330.2,1.4,1.2,2017-11-04,814,Aqua,MODIS,60,6.03,313.9,20.8,D,0.0,POINT (81.3679 17.4163),0,0
6358,6358,17.3222,81.1098,333.4,1.3,1.1,2017-11-04,814,Aqua,MODIS,70,6.03,317.3,15.0,D,0.0,POINT (81.1098 17.3222),0,0
6359,6359,18.4615,78.2298,336.4,1.0,1.0,2017-11-04,815,Aqua,MODIS,73,6.03,325.2,10.8,D,0.0,POINT (78.2298 18.4615),0,0
6360,6360,19.2834,79.7895,337.0,1.2,1.1,2017-11-04,815,Aqua,MODIS,67,6.03,324.4,16.2,D,0.0,POINT (79.7895 19.2834),1,0
6361,6361,18.7483,79.6828,336.9,1.1,1.1,2017-11-04,815,Aqua,MODIS,69,6.03,322.4,15.5,D,0.0,POINT (79.6828 18.7483),0,0
6362,6362,19.2752,79.8019,336.3,1.2,1.1,2017-11-04,815,Aqua,MODIS,54,6.03,324.9,14.6,D,0.0,POINT (79.8019 19.2752),0,0
6363,6363,18.7469,79.6721,337.2,1.1,1.1,2017-11-04,815,Aqua,MODIS,72,6.03,322.2,16.1,D,0.0,POINT (79.6721 18.7469),0,0
6364,6364,19.2809,79.9253,337.2,1.2,1.1,2017-11-04,815,Aqua,MODIS,71,6.03,325.7,13.1,D,0.0,POINT (79.9253 19.2809),0,0
6365,6365,18.7723,79.867,339.9,1.2,1.1,2017-11-04,815,Aqua,MODIS,76,6.03,322.7,21.6,D,0.0,POINT (79.867 18.7723),0,0
6366,6366,19.278,79.9199,339.0,1.2,1.1,2017-11-04,815,Aqua,MODIS,73,6.03,325.1,16.9,D,0.0,POINT (79.9199 19.278),0,0
6367,6367,18.8421,79.6187,338.3,1.1,1.1,2017-11-04,815,Aqua,MODIS,78,6.03,323.8,18.9,D,0.0,POINT (79.6187 18.8421),0,0
6368,6368,18.9109,79.7458,334.2,1.2,1.1,2017-11-04,815,Aqua,MODIS,69,6.03,322.5,10.9,D,0.0,POINT (79.7458 18.9109),0,0
6369,6369,18.9297,79.666,338.5,1.1,1.1,2017-11-04,815,Aqua,MODIS,72,6.03,323.3,17.4,D,0.0,POINT (79.666 18.9297),0,0
6370,6370,18.9283,79.6552,339.1,1.1,1.1,2017-11-04,815,Aqua,MODIS,73,6.03,324.1,19.1,D,0.0,POINT (79.6552 18.9283),0,0
6371,6371,18.9393,79.6646,337.0,1.1,1.1,2017-11-04,815,Aqua,MODIS,45,6.03,324.1,14.0,D,0.0,POINT (79.6646 18.9393),0,0
6372,6372,18.9379,79.6538,339.5,1.1,1.1,2017-11-04,815,Aqua,MODIS,60,6.03,325.8,19.6,D,0.0,POINT (79.6538 18.9379),0,0
6373,6373,19.0174,79.7789,336.4,1.2,1.1,2017-11-04,815,Aqua,MODIS,72,6.03,323.5,12.9,D,0.0,POINT (79.7789 19.0174),0,0
6374,6374,19.0238,79.6784,337.6,1.1,1.1,2017-11-04,815,Aqua,MODIS,77,6.03,324.7,14.6,D,0.0,POINT (79.6784 19.0238),0,0
6375,6375,18.4458,79.7666,334.7,1.1,1.1,2017-11-04,815,Aqua,MODIS,71,6.03,322.4,12.8,D,0.0,POINT (79.7666 18.4458),1,0
6376,6376,18.7862,79.8985,333.1,1.2,1.1,2017-11-04,815,Aqua,MODIS,64,6.03,321.6,11.3,D,0.0,POINT (79.8985 18.7862),0,0
6377,6377,18.7491,79.9149,332.8,1.2,1.1,2017-11-04,815,Aqua,MODIS,63,6.03,321.0,11.0,D,0.0,POINT (79.9149 18.7491),0,0
6378,6378,19.2166,79.1272,335.0,1.1,1.0,2017-11-04,815,Aqua,MODIS,69,6.03,323.1,10.8,D,0.0,POINT (79.1272 19.2166),0,0
6379,6379,19.2538,79.1216,338.9,1.1,1.0,2017-11-04,815,Aqua,MODIS,78,6.03,323.3,16.3,D,0.0,POINT (79.1216 19.2538),0,0
6380,6380,18.5735,80.0538,334.5,1.2,1.1,2017-11-04,815,Aqua,MODIS,69,6.03,322.1,13.9,D,0.0,POINT (80.0538 18.5735),0,0
6381,6381,19.3498,79.6616,335.4,1.2,1.1,2017-11-04,815,Aqua,MODIS,70,6.03,324.1,11.3,D,0.0,POINT (79.6616 19.3498),0,0
6382,6382,19.5091,79.5486,334.9,1.1,1.1,2017-11-04,815,Aqua,MODIS,65,6.03,324.1,9.2,D,0.0,POINT (79.5486 19.5091),0,0
6383,6383,19.118,79.409,333.1,1.1,1.1,2017-11-04,815,Aqua,MODIS,48,6.03,320.6,9.5,D,0.0,POINT (79.409 19.118),0,0
6384,6384,19.1069,79.2756,334.3,1.1,1.0,2017-11-04,815,Aqua,MODIS,58,6.03,322.0,10.1,D,0.0,POINT (79.2756 19.1069),0,0
6385,6385,19.0423,79.2705,341.2,1.1,1.0,2017-11-04,815,Aqua,MODIS,82,6.03,321.1,23.8,D,0.0,POINT (79.2705 19.0423),0,0
6386,6386,18.5222,80.0555,342.3,1.2,1.1,2017-11-04,815,Aqua,MODIS,75,6.03,322.4,28.3,D,0.0,POINT (80.0555 18.5222),0,0
6387,6387,19.0984,79.2625,337.8,1.1,1.0,2017-11-04,815,Aqua,MODIS,65,6.03,323.9,12.5,D,0.0,POINT (79.2625 19.0984),0,0
6388,6388,19.0971,79.2523,337.4,1.1,1.0,2017-11-04,815,Aqua,MODIS,73,6.03,325.9,12.6,D,0.0,POINT (79.2523 19.0971),1,0
6389,6389,19.0859,79.1693,334.1,1.1,1.0,2017-11-04,815,Aqua,MODIS,58,6.03,321.0,12.5,D,0.0,POINT (79.1693 19.0859),0,0
6390,6390,19.132,79.177,337.7,1.1,1.0,2017-11-04,815,Aqua,MODIS,76,6.03,322.6,14.7,D,0.0,POINT (79.177 19.132),0,0
6391,6391,19.1438,79.1227,350.7,1.1,1.0,2017-11-04,815,Aqua,MODIS,92,6.03,323.6,44.1,D,0.0,POINT (79.1227 19.1438),0,0
6392,6392,19.1424,79.1127,343.3,1.1,1.0,2017-11-04,815,Aqua,MODIS,85,6.03,323.0,27.4,D,0.0,POINT (79.1127 19.1424),0,0
6393,6393,18.6205,80.0358,336.8,1.2,1.1,2017-11-04,815,Aqua,MODIS,75,6.03,323.6,16.5,D,0.0,POINT (80.0358 18.6205),0,0
6394,6394,18.593,79.7505,349.4,1.1,1.1,2017-11-04,815,Aqua,MODIS,91,6.03,324.1,44.6,D,0.0,POINT (79.7505 18.593),0,0
6395,6395,18.5944,79.7611,345.9,1.1,1.1,2017-11-04,815,Aqua,MODIS,88,6.03,323.8,35.8,D,0.0,POINT (79.7611 18.5944),0,0
6396,6396,19.0517,79.2691,334.0,1.1,1.0,2017-11-04,815,Aqua,MODIS,54,6.03,321.7,10.2,D,0.0,POINT (79.2691 19.0517),0,0
6397,6397,18.7138,79.1355,336.3,1.1,1.0,2017-11-04,815,Aqua,MODIS,57,6.03,322.8,17.7,D,0.0,POINT (79.1355 18.7138),0,0
6398,6398,18.7125,79.1255,341.5,1.1,1.0,2017-11-04,815,Aqua,MODIS,68,6.03,321.0,27.9,D,0.0,POINT (79.1255 18.7125),1,0
6399,6399,18.7097,79.1052,331.9,1.1,1.0,2017-11-04,815,Aqua,MODIS,49,6.03,320.1,18.4,D,0.0,POINT (79.1052 18.7097),1,0
6400,6400,19.3527,79.7614,336.4,1.2,1.1,2017-11-04,815,Aqua,MODIS,65,6.03,325.9,13.7,D,0.0,POINT (79.7614 19.3527),0,0
6401,6401,19.3306,79.146,337.3,1.1,1.0,2017-11-04,815,Aqua,MODIS,62,6.03,322.2,12.0,D,0.0,POINT (79.146 19.3306),0,0
6402,6402,19.0731,79.2873,347.5,1.1,1.0,2017-11-04,815,Aqua,MODIS,89,6.03,322.9,35.0,D,0.0,POINT (79.2873 19.0731),0,0
6403,6403,18.5269,80.1686,344.4,1.2,1.1,2017-11-04,815,Aqua,MODIS,87,6.03,323.0,34.2,D,0.0,POINT (80.1686 18.5269),0,0
6404,6404,18.6285,80.2523,334.1,1.2,1.1,2017-11-04,815,Aqua,MODIS,40,6.03,321.8,11.4,D,0.0,POINT (80.2523 18.6285),0,0
6405,6405,18.6006,80.2678,337.5,1.2,1.1,2017-11-04,815,Aqua,MODIS,77,6.03,322.0,19.5,D,0.0,POINT (80.2678 18.6006),0,0
6406,6406,18.5907,80.2692,352.3,1.2,1.1,2017-11-04,815,Aqua,MODIS,94,6.03,322.7,56.8,D,0.0,POINT (80.2692 18.5907),0,0
6407,6407,18.5922,80.2806,334.5,1.2,1.1,2017-11-04,815,Aqua,MODIS,30,6.03,320.6,12.9,D,0.0,POINT (80.2806 18.5922),0,0
6408,6408,18.5889,80.2636,344.7,1.2,1.1,2017-11-04,815,Aqua,MODIS,87,6.03,321.6,34.9,D,0.0,POINT (80.2636 18.5889),0,0
6409,6409,18.5904,80.275,350.8,1.2,1.1,2017-11-04,815,Aqua,MODIS,93,6.03,322.0,51.8,D,0.0,POINT (80.275 18.5904),0,0
6410,6410,19.1764,78.8956,336.4,1.1,1.0,2017-11-04,815,Aqua,MODIS,73,6.03,322.9,12.7,D,0.0,POINT (78.8956 19.1764),0,0
6411,6411,18.5229,77.8189,332.3,1.0,1.0,2017-11-04,815,Aqua,MODIS,33,6.03,320.3,18.6,D,0.0,POINT (77.8189 18.5229),0,0
6412,6412,19.6468,78.7623,335.9,1.1,1.0,2017-11-04,815,Aqua,MODIS,72,6.03,321.1,11.5,D,0.0,POINT (78.7623 19.6468),0,0
6413,6413,18.6584,78.7967,336.7,1.1,1.0,2017-11-04,815,Aqua,MODIS,74,6.03,323.4,14.3,D,0.0,POINT (78.7967 18.6584),0,0
6414,6414,19.2932,79.0781,337.8,1.1,1.0,2017-11-04,815,Aqua,MODIS,76,6.03,325.6,14.3,D,0.0,POINT (79.0781 19.2932),0,0
6415,6415,19.2407,78.615,353.7,1.0,1.0,2017-11-04,815,Aqua,MODIS,95,6.03,327.3,44.6,D,0.0,POINT (78.615 19.2407),1,0
6416,6416,18.3575,78.5419,336.3,1.0,1.0,2017-11-04,815,Aqua,MODIS,64,6.03,324.2,12.5,D,0.0,POINT (78.5419 18.3575),0,0
6417,6417,18.6203,79.7503,309.7,1.0,1.0,2017-11-04,2026,Aqua,MODIS,78,6.03,296.6,7.7,N,0.0,POINT (79.7503 18.6203),0,0
6418,6418,19.247,79.2366,326.7,2.2,1.4,2017-12-04,551,Terra,MODIS,41,6.03,315.4,16.7,D,0.0,POINT (79.2366 19.247),0,0
6419,6419,17.6128,81.5117,324.3,3.4,1.7,2017-12-04,551,Terra,MODIS,55,6.03,307.6,75.4,D,0.0,POINT (81.5117 17.6128),0,0
6420,6420,18.138,80.965,333.1,1.0,1.0,2017-04-13,802,Aqua,MODIS,63,6.03,315.7,11.6,D,0.0,POINT (80.965 18.138),0,0
6421,6421,17.58,80.8602,331.0,1.0,1.0,2017-04-13,802,Aqua,MODIS,49,6.03,315.4,8.5,D,0.0,POINT (80.8602 17.58),0,0
6422,6422,17.6711,80.3385,335.6,1.0,1.0,2017-04-13,802,Aqua,MODIS,71,6.03,318.5,11.9,D,0.0,POINT (80.3385 17.6711),0,0
6423,6423,18.1628,80.8175,330.7,1.0,1.0,2017-04-13,802,Aqua,MODIS,47,6.03,315.0,8.8,D,0.0,POINT (80.8175 18.1628),0,0
6424,6424,18.1113,80.5203,335.5,1.0,1.0,2017-04-13,802,Aqua,MODIS,71,6.03,316.3,13.0,D,0.0,POINT (80.5203 18.1113),0,0
6425,6425,17.7958,81.6184,332.3,1.0,1.0,2017-04-13,802,Aqua,MODIS,69,6.03,314.5,13.4,D,0.0,POINT (81.6184 17.7958),0,0
6426,6426,17.61,81.4072,328.6,1.0,1.0,2017-04-13,802,Aqua,MODIS,31,6.03,311.4,7.4,D,0.0,POINT (81.4072 17.61),0,0
6427,6427,17.5535,81.3967,328.5,1.0,1.0,2017-04-13,802,Aqua,MODIS,47,6.03,310.4,9.6,D,0.0,POINT (81.3967 17.5535),0,0
6428,6428,17.5419,81.3793,332.4,1.0,1.0,2017-04-13,802,Aqua,MODIS,70,6.03,311.0,12.3,D,0.0,POINT (81.3793 17.5419),0,0
6429,6429,18.1127,80.5296,332.3,1.0,1.0,2017-04-13,802,Aqua,MODIS,39,6.03,315.1,8.6,D,0.0,POINT (80.5296 18.1127),0,0
6430,6430,17.5421,81.4465,328.9,1.0,1.0,2017-04-13,802,Aqua,MODIS,59,6.03,311.3,10.9,D,0.0,POINT (81.4465 17.5421),0,0
6431,6431,17.5434,81.4559,327.8,1.0,1.0,2017-04-13,802,Aqua,MODIS,52,6.03,309.7,9.6,D,0.0,POINT (81.4559 17.5434),0,0
6432,6432,17.5036,81.4968,330.1,1.0,1.0,2017-04-13,802,Aqua,MODIS,64,6.03,311.1,13.8,D,0.0,POINT (81.4968 17.5036),0,0
6433,6433,18.4068,80.2669,338.0,1.0,1.0,2017-04-13,802,Aqua,MODIS,75,6.03,315.8,19.1,D,0.0,POINT (80.2669 18.4068),0,0
6434,6434,18.282,80.2991,332.7,1.0,1.0,2017-04-13,802,Aqua,MODIS,47,6.03,318.0,10.2,D,0.0,POINT (80.2991 18.282),0,0
6435,6435,19.1226,78.5043,336.8,1.1,1.0,2017-04-13,802,Aqua,MODIS,74,6.03,320.1,15.6,D,0.0,POINT (78.5043 19.1226),0,0
6436,6436,18.225,78.6674,335.3,1.1,1.0,2017-04-13,802,Aqua,MODIS,70,6.03,319.5,15.4,D,0.0,POINT (78.6674 18.225),0,0
6437,6437,16.1519,78.6331,337.7,1.1,1.1,2017-04-13,802,Aqua,MODIS,76,6.03,313.9,25.3,D,0.0,POINT (78.6331 16.1519),0,0
6438,6438,16.1424,78.6345,330.4,1.1,1.1,2017-04-13,802,Aqua,MODIS,43,6.03,315.1,12.0,D,0.0,POINT (78.6345 16.1424),0,0
6439,6439,18.8594,79.5187,333.7,1.0,1.0,2017-04-13,802,Aqua,MODIS,71,6.03,317.7,12.7,D,0.0,POINT (79.5187 18.8594),0,0
6440,6440,19.2324,79.2356,334.1,1.0,1.0,2017-04-13,802,Aqua,MODIS,58,6.03,321.8,8.0,D,0.0,POINT (79.2356 19.2324),0,0
6441,6441,18.2523,80.0932,332.7,1.0,1.0,2017-04-13,802,Aqua,MODIS,65,6.03,318.4,10.0,D,0.0,POINT (80.0932 18.2523),0,0
6442,6442,19.3843,79.0789,337.9,1.0,1.0,2017-04-13,802,Aqua,MODIS,63,6.03,320.4,14.5,D,0.0,POINT (79.0789 19.3843),0,0
