,index,Dist_Name,Mandal_Nam,Year,Bengal Gram,Castor,Chillies,Cotton,Green Gram,Groundnut,Jowar,Maize,Onion,Paddy,Red Gram,Sesamum,Soyabean,Sugarcane,Sunflower,Kharif,Rabi
1038,191,Mancherial,Jaipur,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1039,191,Mancherial,Jaipur,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1040,192,Suryapet,Jajireddigudem,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1041,192,Suryapet,Jajireddigudem,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1042,192,Suryapet,Jajireddigudem,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1043,192,Suryapet,Jajireddigudem,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1044,192,Suryapet,Jajireddigudem,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1045,192,Suryapet,Jajireddigudem,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1046,193,Nizamabad,Jakranpally,2016,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1047,193,Nizamabad,Jakranpally,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1048,193,Nizamabad,Jakranpally,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1049,193,Nizamabad,Jakranpally,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1050,193,Nizamabad,Jakranpally,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1051,193,Nizamabad,Jakranpally,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1052,194,Karimnagar,Jammikunta,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1053,194,Karimnagar,Jammikunta,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1055,194,Karimnagar,Jammikunta,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1056,194,Karimnagar,Jammikunta,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1057,194,Karimnagar,Jammikunta,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1058,195,Jangoan,Jangoan,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1059,195,Jangoan,Jangoan,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1060,195,Jangoan,Jangoan,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1061,195,Jangoan,Jangoan,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1062,195,Jangoan,Jangoan,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1063,196,Mancherial,Jannaram,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1064,196,Mancherial,Jannaram,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1065,196,Mancherial,Jannaram,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1066,196,Mancherial,Jannaram,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1067,196,Mancherial,Jannaram,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1068,196,Mancherial,Jannaram,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1069,197,Sangareddy,Jharasangam,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1070,197,Sangareddy,Jharasangam,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1071,197,Sangareddy,Jharasangam,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1072,197,Sangareddy,Jharasangam,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1073,197,Sangareddy,Jharasangam,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1074,197,Sangareddy,Jharasangam,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1075,198,Kamareddy,Jukkal,2016,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1076,198,Kamareddy,Jukkal,2017,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1077,198,Kamareddy,Jukkal,2018,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1078,198,Kamareddy,Jukkal,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1079,198,Kamareddy,Jukkal,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1080,198,Kamareddy,Jukkal,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1081,199,Peddapalli,Julapalli,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1082,199,Peddapalli,Julapalli,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1083,199,Peddapalli,Julapalli,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1084,199,Peddapalli,Julapalli,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1085,199,Peddapalli,Julapalli,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1086,199,Peddapalli,Julapalli,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1087,200,Bhadradri Kothagudem,Julurupad,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1088,200,Bhadradri Kothagudem,Julurupad,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1089,200,Bhadradri Kothagudem,Julurupad,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1090,200,Bhadradri Kothagudem,Julurupad,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1091,200,Bhadradri Kothagudem,Julurupad,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1092,200,Bhadradri Kothagudem,Julurupad,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1093,201,Nirmal,Kaddampeddur,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1094,201,Nirmal,Kaddampeddur,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1095,201,Nirmal,Kaddampeddur,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1096,201,Nirmal,Kaddampeddur,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1097,201,Nirmal,Kaddampeddur,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1098,201,Nirmal,Kaddampeddur,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1099,202,Rangareddy,Kadthal,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1100,202,Rangareddy,Kadthal,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1101,202,Rangareddy,Kadthal,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1102,202,Rangareddy,Kadthal,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1103,202,Rangareddy,Kadthal,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1104,202,Rangareddy,Kadthal,2018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1105,203,Kumurambheem Asifabad,Kagaznagar,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1107,203,Kumurambheem Asifabad,Kagaznagar,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1108,203,Kumurambheem Asifabad,Kagaznagar,2018,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1109,203,Kumurambheem Asifabad,Kagaznagar,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1110,203,Kumurambheem Asifabad,Kagaznagar,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1111,203,Kumurambheem Asifabad,Kagaznagar,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1112,204,Sangareddy,Kalher,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1113,204,Sangareddy,Kalher,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1114,204,Sangareddy,Kalher,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1115,204,Sangareddy,Kalher,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1116,204,Sangareddy,Kalher,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1117,204,Sangareddy,Kalher,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1118,205,Khammam,Kalluru,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1119,205,Khammam,Kalluru,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1120,205,Khammam,Kalluru,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1121,205,Khammam,Kalluru,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1122,205,Khammam,Kalluru,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1123,205,Khammam,Kalluru,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1124,206,Jogulamba Gadwal,Kaloor_Thimmandoddi,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1125,206,Jogulamba Gadwal,Kaloor_Thimmandoddi,2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1126,206,Jogulamba Gadwal,Kaloor_Thimmandoddi,2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1127,206,Jogulamba Gadwal,Kaloor_Thimmandoddi,2018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1128,207,Nagarkurnool,Kalwakurthy,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1129,207,Nagarkurnool,Kalwakurthy,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1130,207,Nagarkurnool,Kalwakurthy,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1131,207,Nagarkurnool,Kalwakurthy,2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1132,207,Nagarkurnool,Kalwakurthy,2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1133,207,Nagarkurnool,Kalwakurthy,2018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1134,208,Warangal_Urban,Kamalapur,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1135,208,Warangal_Urban,Kamalapur,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1136,208,Warangal_Urban,Kamalapur,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1137,208,Warangal_Urban,Kamalapur,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1138,208,Warangal_Urban,Kamalapur,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1139,208,Warangal_Urban,Kamalapur,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1140,209,Peddapalli,Kamanpur,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1141,209,Peddapalli,Kamanpur,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1142,209,Peddapalli,Kamanpur,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1143,209,Peddapalli,Kamanpur,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1144,209,Peddapalli,Kamanpur,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1145,209,Peddapalli,Kamanpur,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1146,210,Kamareddy,Kamareddy,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1147,210,Kamareddy,Kamareddy,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1148,210,Kamareddy,Kamareddy,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1149,210,Kamareddy,Kamareddy,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1150,210,Kamareddy,Kamareddy,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1151,210,Kamareddy,Kamareddy,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1152,211,Khammam,Kamepally,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1153,211,Khammam,Kamepally,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1154,211,Khammam,Kamepally,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1155,211,Khammam,Kamepally,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1156,211,Khammam,Kamepally,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1157,211,Khammam,Kamepally,2018,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1158,212,Nalgonda,Kanagal,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1159,212,Nalgonda,Kanagal,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1160,212,Nalgonda,Kanagal,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1161,212,Nalgonda,Kanagal,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1162,212,Nalgonda,Kanagal,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1163,212,Nalgonda,Kanagal,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1164,213,Sangareddy,Kandi,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1165,213,Sangareddy,Kandi,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1166,213,Sangareddy,Kandi,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1167,213,Sangareddy,Kandi,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1168,213,Sangareddy,Kandi,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1169,214,Rangareddy,Kandukur,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1170,214,Rangareddy,Kandukur,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1171,214,Rangareddy,Kandukur,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1172,214,Rangareddy,Kandukur,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1173,214,Rangareddy,Kandukur,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1174,214,Rangareddy,Kandukur,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1175,215,Sangareddy,Kangti,2016,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1176,215,Sangareddy,Kangti,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1177,215,Sangareddy,Kangti,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1178,215,Sangareddy,Kangti,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1179,215,Sangareddy,Kangti,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1180,215,Sangareddy,Kangti,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1181,216,Mulugu,Kannaigudem,2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1182,216,Mulugu,Kannaigudem,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1183,216,Mulugu,Kannaigudem,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1184,216,Mulugu,Kannaigudem,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1185,217,Mancherial,Kannepalli,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1186,217,Mancherial,Kannepalli,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1187,217,Mancherial,Kannepalli,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1188,217,Mancherial,Kannepalli,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1189,217,Mancherial,Kannepalli,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1190,219,Bhadradri Kothagudem,Karakagudem,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1191,219,Bhadradri Kothagudem,Karakagudem,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1192,219,Bhadradri Kothagudem,Karakagudem,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1193,219,Bhadradri Kothagudem,Karakagudem,2018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1194,221,Karimnagar,Karimnagar_Rural,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1195,221,Karimnagar,Karimnagar_Rural,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1197,221,Karimnagar,Karimnagar_Rural,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1198,221,Karimnagar,Karimnagar_Rural,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1199,221,Karimnagar,Karimnagar_Rural,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1200,222,Mancherial,Kasipet,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1201,222,Mancherial,Kasipet,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1202,222,Mancherial,Kasipet,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1203,222,Mancherial,Kasipet,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1204,222,Mancherial,Kasipet,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1205,222,Mancherial,Kasipet,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1206,223,Jayashankar Bhupalpally,Kataram,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1207,223,Jayashankar Bhupalpally,Kataram,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1208,223,Jayashankar Bhupalpally,Kataram,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1209,223,Jayashankar Bhupalpally,Kataram,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1210,223,Jayashankar Bhupalpally,Kataram,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1211,223,Jayashankar Bhupalpally,Kataram,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1212,224,Jagtial,Kathlapur,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1213,224,Jagtial,Kathlapur,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1214,224,Jagtial,Kathlapur,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1215,224,Jagtial,Kathlapur,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1216,224,Jagtial,Kathlapur,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1217,225,Nalgonda,Kattangur,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1218,225,Nalgonda,Kattangur,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1219,225,Nalgonda,Kattangur,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1220,225,Nalgonda,Kattangur,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1221,225,Nalgonda,Kattangur,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1222,225,Nalgonda,Kattangur,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1223,226,Medchal_Malkajgiri,Keesara,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1224,226,Medchal_Malkajgiri,Keesara,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1225,226,Medchal_Malkajgiri,Keesara,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1226,226,Medchal_Malkajgiri,Keesara,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1227,226,Medchal_Malkajgiri,Keesara,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1228,226,Medchal_Malkajgiri,Keesara,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1229,227,Kumurambheem Asifabad,Kerameri,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1231,227,Kumurambheem Asifabad,Kerameri,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1232,227,Kumurambheem Asifabad,Kerameri,2018,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1233,227,Kumurambheem Asifabad,Kerameri,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1234,227,Kumurambheem Asifabad,Kerameri,2017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1235,227,Kumurambheem Asifabad,Kerameri,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1236,228,Mahabubabad,Kesamudram,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1237,228,Mahabubabad,Kesamudram,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1238,228,Mahabubabad,Kesamudram,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1239,228,Mahabubabad,Kesamudram,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1240,228,Mahabubabad,Kesamudram,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1241,228,Mahabubabad,Kesamudram,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1242,229,Rangareddy,Keshampeta,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1243,229,Rangareddy,Keshampeta,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1244,229,Rangareddy,Keshampeta,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1245,229,Rangareddy,Keshampeta,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1246,229,Rangareddy,Keshampeta,2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1247,229,Rangareddy,Keshampeta,2018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1248,230,Nalgonda,Kethepally,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1249,230,Nalgonda,Kethepally,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1250,230,Nalgonda,Kethepally,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1251,230,Nalgonda,Kethepally,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1252,230,Nalgonda,Kethepally,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1253,230,Nalgonda,Kethepally,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1254,231,Warangal_Urban,Khaazipet,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1255,231,Warangal_Urban,Khaazipet,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1256,231,Warangal_Urban,Khaazipet,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1257,231,Warangal_Urban,Khaazipet,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1258,231,Warangal_Urban,Khaazipet,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1259,231,Warangal_Urban,Khaazipet,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1260,233,Khammam,Khammam_Rural,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1261,233,Khammam,Khammam_Rural,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1262,233,Khammam,Khammam_Rural,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1263,233,Khammam,Khammam_Rural,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1264,233,Khammam,Khammam_Rural,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1265,233,Khammam,Khammam_Rural,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1266,234,Khammam,Khammam_Urban,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1267,234,Khammam,Khammam_Urban,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1268,234,Khammam,Khammam_Urban,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1269,234,Khammam,Khammam_Urban,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1270,234,Khammam,Khammam_Urban,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1271,234,Khammam,Khammam_Urban,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1272,235,Nirmal,Khanapur,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1273,235,Nirmal,Khanapur,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1274,235,Nirmal,Khanapur,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1275,235,Nirmal,Khanapur,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1276,235,Nirmal,Khanapur,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1277,235,Nirmal,Khanapur,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1278,236,Warangal_Rural,Khanapur,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1279,236,Warangal_Rural,Khanapur,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1280,236,Warangal_Rural,Khanapur,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1281,236,Warangal_Rural,Khanapur,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1282,236,Warangal_Rural,Khanapur,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1283,237,Warangal_Urban,Khila Warangal,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1284,237,Warangal_Urban,Khila Warangal,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1285,237,Warangal_Urban,Khila Warangal,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1286,237,Warangal_Urban,Khila Warangal,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
